Episode,Reward,Timesteps
55857,19.3,644705
55858,19.7,644708
55859,19.1,644717
55860,19.6,644721
55861,19.4,644727
55862,18.3,644734
55863,19.1,644743
55864,18.4,644759
55865,19.2,644767
55866,19.0,644777
55867,19.3,644784
55868,19.7,644787
55869,19.1,644796
55870,19.6,644800
55871,19.4,644806
55872,19.5,644811
55873,19.1,644820
55874,18.4,644836
55875,19.2,644844
55876,19.0,644854
55877,19.3,644861
55878,19.7,644864
55879,19.1,644873
55880,19.6,644877
55881,19.4,644883
55882,18.3,644890
55883,18.9,644901
55884,18.4,644917
55885,19.2,644925
55886,19.0,644935
55887,19.3,644942
55888,19.7,644945
55889,19.1,644954
55890,19.6,644958
55891,19.4,644964
55892,19.5,644969
55893,19.1,644978
55894,18.4,644994
55895,19.2,645002
55896,19.0,645012
55897,19.3,645019
55898,19.7,645022
55899,19.1,645031
55900,19.6,645035
55901,19.4,645041
55902,17.1,645050
55903,19.1,645059
55904,18.4,645075
55905,19.2,645083
55906,19.0,645093
55907,19.3,645100
55908,19.7,645103
55909,19.1,645112
55910,19.4,645118
55911,19.4,645124
55912,19.3,645131
55913,19.1,645140
55914,18.4,645156
55915,19.2,645164
55916,19.0,645174
55917,19.3,645181
55918,19.7,645184
55919,19.1,645193
55920,19.4,645199
55921,19.4,645205
55922,18.9,645211
55923,19.1,645220
55924,18.4,645236
55925,19.2,645244
55926,19.0,645254
55927,19.3,645261
55928,19.7,645264
55929,19.1,645273
55930,19.6,645277
55931,19.4,645283
55932,18.3,645290
55933,19.1,645299
55934,18.4,645315
55935,19.2,645323
55936,19.0,645333
55937,19.3,645340
55938,19.7,645343
55939,19.1,645352
55940,19.6,645356
55941,19.4,645362
55942,19.5,645367
55943,19.1,645376
55944,18.4,645392
55945,19.2,645400
55946,19.0,645410
55947,19.3,645417
55948,19.7,645420
55949,19.1,645429
55950,19.6,645433
55951,19.4,645439
55952,19.5,645444
55953,19.1,645453
55954,18.4,645469
55955,19.2,645477
55956,19.0,645487
55957,19.1,645496
55958,19.7,645499
55959,19.1,645508
55960,19.6,645512
55961,19.4,645518
55962,19.5,645523
55963,19.1,645532
55964,18.4,645548
55965,19.2,645556
55966,19.0,645566
55967,19.3,645573
55968,19.7,645576
55969,19.1,645585
55970,19.6,645589
55971,19.4,645595
55972,19.5,645600
55973,19.1,645609
55974,18.4,645625
55975,19.2,645633
55976,19.0,645643
55977,17.3,645655
55978,19.7,645658
55979,19.1,645667
55980,19.6,645671
55981,19.4,645677
55982,19.5,645682
55983,19.1,645691
55984,18.4,645707
55985,19.2,645715
55986,19.0,645725
55987,19.3,645732
55988,19.7,645735
55989,18.5,645745
55990,19.6,645749
55991,19.4,645755
55992,19.5,645760
55993,19.1,645769
55994,18.4,645785
55995,19.2,645793
55996,19.0,645803
55997,19.3,645810
55998,19.7,645813
55999,19.1,645822
56000,19.6,645826
56001,19.4,645832
56002,19.5,645837
56003,19.1,645846
56004,18.4,645862
56005,19.2,645870
56006,19.0,645880
56007,19.3,645887
56008,19.7,645890
56009,19.1,645899
56010,19.6,645903
56011,19.4,645909
56012,19.5,645914
56013,19.1,645923
56014,18.4,645939
56015,19.2,645947
56016,19.0,645957
56017,18.7,645965
56018,19.7,645968
56019,19.1,645977
56020,19.6,645981
56021,19.4,645987
56022,19.5,645992
56023,19.1,646001
56024,18.4,646017
56025,19.2,646025
56026,19.0,646035
56027,19.3,646042
56028,19.7,646045
56029,19.1,646054
56030,19.6,646058
56031,19.4,646064
56032,18.9,646070
56033,18.9,646081
56034,18.4,646097
56035,19.2,646105
56036,19.0,646115
56037,18.7,646123
56038,19.7,646126
56039,19.1,646135
56040,19.6,646139
56041,19.4,646145
56042,19.3,646152
56043,19.1,646161
56044,18.4,646177
56045,19.2,646185
56046,19.0,646195
56047,18.7,646203
56048,19.7,646206
56049,19.1,646215
56050,19.6,646219
56051,19.4,646225
56052,18.9,646231
56053,18.9,646242
56054,18.4,646258
56055,19.2,646266
56056,19.0,646276
56057,19.3,646283
56058,19.7,646286
56059,19.1,646295
56060,19.6,646299
56061,19.4,646305
56062,19.5,646310
56063,19.1,646319
56064,18.4,646335
56065,19.2,646343
56066,19.0,646353
56067,19.3,646360
56068,19.7,646363
56069,19.1,646372
56070,19.6,646376
56071,19.4,646382
56072,19.5,646387
56073,19.1,646396
56074,18.4,646412
56075,19.2,646420
56076,19.0,646430
56077,18.7,646438
56078,19.7,646441
56079,19.1,646450
56080,19.6,646454
56081,19.4,646460
56082,19.5,646465
56083,19.1,646474
56084,18.2,646492
56085,19.2,646500
56086,19.0,646510
56087,19.3,646517
56088,19.7,646520
56089,19.1,646529
56090,19.6,646533
56091,19.4,646539
56092,19.5,646544
56093,19.1,646553
56094,18.2,646571
56095,19.2,646579
56096,19.0,646589
56097,18.7,646597
56098,19.7,646600
56099,19.1,646609
56100,19.6,646613
56101,19.4,646619
56102,19.5,646624
56103,19.1,646633
56104,18.4,646649
56105,19.2,646657
56106,19.0,646667
56107,19.3,646674
56108,19.7,646677
56109,19.1,646686
56110,19.6,646690
56111,19.4,646696
56112,19.5,646701
56113,19.1,646710
56114,18.4,646726
56115,19.2,646734
56116,19.0,646744
56117,19.3,646751
56118,19.7,646754
56119,19.1,646763
56120,19.6,646767
56121,19.4,646773
56122,19.3,646780
56123,19.1,646789
56124,18.4,646805
56125,19.2,646813
56126,19.0,646823
56127,18.3,646835
56128,19.7,646838
56129,19.1,646847
56130,19.6,646851
56131,19.4,646857
56132,19.5,646862
56133,19.1,646871
56134,18.4,646887
56135,19.2,646895
56136,19.0,646905
56137,19.3,646912
56138,19.7,646915
56139,19.1,646924
56140,19.6,646928
56141,19.4,646934
56142,19.3,646941
56143,19.1,646950
56144,18.4,646966
56145,19.2,646974
56146,19.0,646984
56147,18.3,646996
56148,19.7,646999
56149,19.1,647008
56150,19.6,647012
56151,19.4,647018
56152,19.5,647023
56153,19.1,647032
56154,18.4,647048
56155,19.2,647056
56156,19.0,647066
56157,18.7,647074
56158,19.7,647077
56159,19.1,647086
56160,19.6,647090
56161,19.4,647096
56162,19.5,647101
56163,19.1,647110
56164,18.4,647126
56165,19.2,647134
56166,19.0,647144
56167,18.9,647155
56168,19.7,647158
56169,19.1,647167
56170,19.6,647171
56171,19.4,647177
56172,19.5,647182
56173,19.1,647191
56174,18.4,647207
56175,19.2,647215
56176,18.2,647233
56177,19.3,647240
56178,19.7,647243
56179,19.1,647252
56180,19.6,647256
56181,19.4,647262
56182,19.5,647267
56183,19.1,647276
56184,18.4,647292
56185,19.2,647300
56186,19.0,647310
56187,19.3,647317
56188,19.7,647320
56189,19.1,647329
56190,19.6,647333
56191,19.4,647339
56192,19.5,647344
56193,19.1,647353
56194,18.4,647369
56195,19.2,647377
56196,19.0,647387
56197,19.3,647394
56198,19.7,647397
56199,19.1,647406
56200,19.6,647410
56201,19.4,647416
56202,19.5,647421
56203,19.1,647430
56204,18.4,647446
56205,19.2,647454
56206,19.0,647464
56207,19.3,647471
56208,19.7,647474
56209,19.1,647483
56210,19.6,647487
56211,19.4,647493
56212,19.5,647498
56213,19.1,647507
56214,18.4,647523
56215,19.2,647531
56216,19.0,647541
56217,19.3,647548
56218,19.7,647551
56219,19.1,647560
56220,19.6,647564
56221,19.4,647570
56222,19.5,647575
56223,19.1,647584
56224,18.4,647600
56225,19.2,647608
56226,19.0,647618
56227,18.7,647626
56228,19.7,647629
56229,19.1,647638
56230,19.6,647642
56231,19.4,647648
56232,19.5,647653
56233,19.1,647662
56234,18.4,647678
56235,19.2,647686
56236,19.0,647696
56237,19.3,647703
56238,19.7,647706
56239,19.1,647715
56240,19.6,647719
56241,19.4,647725
56242,19.5,647730
56243,19.1,647739
56244,18.4,647755
56245,19.2,647763
56246,19.0,647773
56247,18.7,647781
56248,19.7,647784
56249,18.9,647795
56250,19.6,647799
56251,19.4,647805
56252,19.5,647810
56253,19.1,647819
56254,18.4,647835
56255,19.2,647843
56256,19.0,647853
56257,19.3,647860
56258,19.7,647863
56259,19.1,647872
56260,19.6,647876
56261,19.4,647882
56262,19.5,647887
56263,19.1,647896
56264,18.4,647912
56265,19.2,647920
56266,19.0,647930
56267,19.3,647937
56268,19.7,647940
56269,19.1,647949
56270,19.6,647953
56271,19.4,647959
56272,19.5,647964
56273,19.1,647973
56274,18.4,647989
56275,19.2,647997
56276,19.0,648007
56277,19.3,648014
56278,19.7,648017
56279,19.1,648026
56280,19.6,648030
56281,19.4,648036
56282,19.5,648041
56283,19.1,648050
56284,18.4,648066
56285,19.2,648074
56286,19.0,648084
56287,19.3,648091
56288,19.7,648094
56289,18.9,648105
56290,19.6,648109
56291,19.4,648115
56292,19.5,648120
56293,19.1,648129
56294,18.4,648145
56295,19.2,648153
56296,19.0,648163
56297,19.3,648170
56298,19.7,648173
56299,19.1,648182
56300,19.6,648186
56301,19.4,648192
56302,19.5,648197
56303,19.1,648206
56304,18.4,648222
56305,19.2,648230
56306,19.0,648240
56307,19.3,648247
56308,19.7,648250
56309,19.1,648259
56310,19.6,648263
56311,19.4,648269
56312,19.5,648274
56313,19.1,648283
56314,18.4,648299
56315,19.2,648307
56316,19.0,648317
56317,19.3,648324
56318,19.7,648327
56319,19.1,648336
56320,19.6,648340
56321,19.4,648346
56322,19.5,648351
56323,19.1,648360
56324,18.4,648376
56325,19.2,648384
56326,19.0,648394
56327,19.3,648401
56328,19.7,648404
56329,18.7,648417
56330,19.6,648421
56331,19.4,648427
56332,19.5,648432
56333,19.1,648441
56334,18.4,648457
56335,19.2,648465
56336,19.0,648475
56337,19.3,648482
56338,19.7,648485
56339,18.5,648500
56340,19.6,648504
56341,19.4,648510
56342,19.5,648515
56343,19.1,648524
56344,18.4,648540
56345,19.2,648548
56346,19.0,648558
56347,19.3,648565
56348,19.7,648568
56349,19.1,648577
56350,19.6,648581
56351,19.4,648587
56352,19.5,648592
56353,19.1,648601
56354,18.4,648617
56355,19.2,648625
56356,19.0,648635
56357,19.3,648642
56358,19.7,648645
56359,19.1,648654
56360,19.6,648658
56361,19.4,648664
56362,19.5,648669
56363,19.1,648678
56364,18.4,648694
56365,19.2,648702
56366,19.0,648712
56367,19.3,648719
56368,19.7,648722
56369,19.1,648731
56370,19.6,648735
56371,19.4,648741
56372,19.5,648746
56373,19.1,648755
56374,18.4,648771
56375,19.2,648779
56376,19.0,648789
56377,19.3,648796
56378,19.7,648799
56379,19.1,648808
56380,19.6,648812
56381,19.4,648818
56382,19.5,648823
56383,19.1,648832
56384,18.4,648848
56385,19.2,648856
56386,19.0,648866
56387,19.3,648873
56388,19.7,648876
56389,19.1,648885
56390,19.6,648889
56391,19.4,648895
56392,19.5,648900
56393,19.1,648909
56394,18.4,648925
56395,19.2,648933
56396,19.0,648943
56397,19.3,648950
56398,19.7,648953
56399,19.1,648962
56400,19.6,648966
56401,19.4,648972
56402,19.5,648977
56403,19.1,648986
56404,18.4,649002
56405,19.2,649010
56406,18.6,649024
56407,19.3,649031
56408,19.7,649034
56409,19.1,649043
56410,19.6,649047
56411,19.4,649053
56412,19.5,649058
56413,19.1,649067
56414,18.4,649083
56415,19.2,649091
56416,19.0,649101
56417,19.3,649108
56418,19.7,649111
56419,19.1,649120
56420,19.6,649124
56421,19.4,649130
56422,19.5,649135
56423,19.1,649144
56424,18.4,649160
56425,19.2,649168
56426,19.0,649178
56427,19.3,649185
56428,19.7,649188
56429,18.9,649199
56430,19.6,649203
56431,19.4,649209
56432,18.9,649215
56433,19.1,649224
56434,17.4,649245
56435,19.2,649253
56436,19.0,649263
56437,19.3,649270
56438,19.7,649273
56439,19.1,649282
56440,19.6,649286
56441,19.4,649292
56442,19.5,649297
56443,19.1,649306
56444,18.0,649326
56445,19.2,649334
56446,19.0,649344
56447,19.3,649351
56448,19.7,649354
56449,19.1,649363
56450,19.6,649367
56451,19.4,649373
56452,19.5,649378
56453,18.5,649388
56454,18.4,649404
56455,19.2,649412
56456,19.0,649422
56457,19.3,649429
56458,19.7,649432
56459,19.1,649441
56460,19.6,649445
56461,19.4,649451
56462,19.5,649456
56463,19.1,649465
56464,18.4,649481
56465,19.2,649489
56466,19.0,649499
56467,19.3,649506
56468,19.7,649509
56469,19.1,649518
56470,19.6,649522
56471,19.4,649528
56472,19.5,649533
56473,19.1,649542
56474,18.2,649560
56475,19.2,649568
56476,19.0,649578
56477,19.3,649585
56478,19.7,649588
56479,19.1,649597
56480,19.4,649603
56481,19.4,649609
56482,19.5,649614
56483,19.1,649623
56484,18.2,649641
56485,19.2,649649
56486,19.0,649659
56487,19.3,649666
56488,19.7,649669
56489,19.1,649678
56490,19.6,649682
56491,19.2,649690
56492,19.5,649695
56493,19.1,649704
56494,18.4,649720
56495,19.2,649728
56496,19.0,649738
56497,19.3,649745
56498,19.7,649748
56499,19.1,649757
56500,19.6,649761
56501,19.4,649767
56502,19.5,649772
56503,19.1,649781
56504,18.4,649797
56505,19.2,649805
56506,19.0,649815
56507,19.3,649822
56508,19.7,649825
56509,19.1,649834
56510,19.6,649838
56511,19.4,649844
56512,19.5,649849
56513,18.5,649859
56514,18.0,649879
56515,19.2,649887
56516,19.0,649897
56517,19.3,649904
56518,19.7,649907
56519,19.1,649916
56520,19.4,649922
56521,19.4,649928
56522,19.5,649933
56523,19.1,649942
56524,18.4,649958
56525,19.2,649966
56526,19.0,649976
56527,19.3,649983
56528,19.7,649986
56529,19.1,649995
56530,19.6,649999
56531,19.4,650005
56532,19.5,650010
56533,19.1,650019
56534,17.8,650041
56535,19.2,650049
56536,19.0,650059
56537,19.3,650066
56538,19.7,650069
56539,19.1,650078
56540,19.6,650082
56541,19.4,650088
56542,19.3,650095
56543,19.1,650104
56544,18.4,650120
56545,19.2,650128
56546,19.0,650138
56547,19.3,650145
56548,19.7,650148
56549,19.1,650157
56550,19.6,650161
56551,19.4,650167
56552,19.5,650172
56553,19.1,650181
56554,17.8,650198
56555,19.2,650206
56556,19.0,650216
56557,19.3,650223
56558,19.7,650226
56559,19.1,650235
56560,19.4,650241
56561,19.4,650247
56562,19.5,650252
56563,19.1,650261
56564,18.2,650279
56565,19.2,650287
56566,19.0,650297
56567,19.3,650304
56568,19.7,650307
56569,18.9,650318
56570,19.6,650322
56571,19.4,650328
56572,19.5,650333
56573,19.1,650342
56574,18.2,650360
56575,19.2,650368
56576,19.0,650378
56577,19.3,650385
56578,19.7,650388
56579,19.1,650397
56580,19.6,650401
56581,19.4,650407
56582,19.5,650412
56583,19.1,650421
56584,18.2,650439
56585,19.2,650447
56586,19.0,650457
56587,19.1,650466
56588,19.7,650469
56589,19.1,650478
56590,19.6,650482
56591,19.4,650488
56592,19.5,650493
56593,19.1,650502
56594,18.2,650520
56595,19.2,650528
56596,19.0,650538
56597,19.3,650545
56598,19.7,650548
56599,19.1,650557
56600,19.6,650561
56601,19.4,650567
56602,19.5,650572
56603,19.1,650581
56604,18.4,650597
56605,19.2,650605
56606,19.0,650615
56607,19.3,650622
56608,19.7,650625
56609,19.1,650634
56610,19.6,650638
56611,19.4,650644
56612,19.5,650649
56613,19.1,650658
56614,18.4,650674
56615,19.2,650682
56616,19.0,650692
56617,19.3,650699
56618,19.7,650702
56619,19.1,650711
56620,19.6,650715
56621,19.4,650721
56622,19.5,650726
56623,19.1,650735
56624,18.0,650755
56625,19.2,650763
56626,19.0,650773
56627,19.3,650780
56628,19.7,650783
56629,19.1,650792
56630,19.6,650796
56631,19.4,650802
56632,19.5,650807
56633,19.1,650816
56634,18.4,650832
56635,19.2,650840
56636,19.0,650850
56637,19.3,650857
56638,19.7,650860
56639,19.1,650869
56640,19.6,650873
56641,19.4,650879
56642,19.5,650884
56643,19.1,650893
56644,18.2,650911
56645,19.2,650919
56646,19.0,650929
56647,19.3,650936
56648,19.7,650939
56649,19.1,650948
56650,19.6,650952
56651,19.4,650958
56652,19.5,650963
56653,19.1,650972
56654,18.4,650988
56655,19.2,650996
56656,19.0,651006
56657,19.3,651013
56658,19.7,651016
56659,19.1,651025
56660,19.6,651029
56661,19.4,651035
56662,19.5,651040
56663,19.1,651049
56664,18.0,651069
56665,19.2,651077
56666,19.0,651087
56667,19.3,651094
56668,19.7,651097
56669,19.1,651106
56670,19.6,651110
56671,19.4,651116
56672,19.5,651121
56673,19.1,651130
56674,18.4,651146
56675,19.2,651154
56676,19.0,651164
56677,19.3,651171
56678,19.7,651174
56679,19.1,651183
56680,19.6,651187
56681,19.4,651193
56682,19.5,651198
56683,19.1,651207
56684,18.2,651225
56685,19.2,651233
56686,19.0,651243
56687,19.3,651250
56688,19.7,651253
56689,19.1,651262
56690,19.6,651266
56691,19.4,651272
56692,19.5,651277
56693,19.1,651286
56694,18.2,651304
56695,19.2,651312
56696,19.0,651322
56697,19.3,651329
56698,19.7,651332
56699,19.1,651341
56700,19.6,651345
56701,19.4,651351
56702,19.5,651356
56703,19.1,651365
56704,15.4,651411
56705,19.2,651419
56706,19.0,651429
56707,19.3,651436
56708,19.7,651439
56709,19.1,651448
56710,19.6,651452
56711,19.4,651458
56712,19.5,651463
56713,19.1,651472
56714,15.8,651509
56715,19.2,651517
56716,19.0,651527
56717,19.3,651534
56718,19.7,651537
56719,19.1,651546
56720,19.6,651550
56721,19.4,651556
56722,19.5,651561
56723,19.1,651570
56724,16.2,651603
56725,19.2,651611
56726,19.0,651621
56727,19.3,651628
56728,19.7,651631
56729,19.1,651640
56730,19.6,651644
56731,19.4,651650
56732,19.5,651655
56733,19.1,651664
56734,17.8,651686
56735,19.2,651694
56736,19.0,651704
56737,19.3,651711
56738,19.7,651714
56739,19.1,651723
56740,19.6,651727
56741,19.4,651733
56742,19.5,651738
56743,19.1,651747
56744,16.4,651783
56745,19.2,651791
56746,19.0,651801
56747,19.3,651808
56748,19.7,651811
56749,19.1,651820
56750,19.6,651824
56751,19.4,651830
56752,19.5,651835
56753,19.1,651844
56754,14.8,651896
56755,19.2,651904
56756,19.0,651914
56757,19.3,651921
56758,19.7,651924
56759,19.1,651933
56760,19.6,651937
56761,19.4,651943
56762,19.5,651948
56763,19.1,651957
56764,16.6,651991
56765,19.2,651999
56766,19.0,652009
56767,19.3,652016
56768,19.7,652019
56769,19.1,652028
56770,19.6,652032
56771,19.4,652038
56772,19.3,652045
56773,19.1,652054
56774,16.4,652085
56775,19.2,652093
56776,19.0,652103
56777,19.3,652110
56778,19.7,652113
56779,19.1,652122
56780,19.6,652126
56781,19.4,652132
56782,19.5,652137
56783,19.1,652146
56784,17.0,652171
56785,19.2,652179
56786,18.8,652191
56787,19.3,652198
56788,19.7,652201
56789,19.1,652210
56790,19.6,652214
56791,19.4,652220
56792,19.5,652225
56793,19.1,652234
56794,17.0,652264
56795,19.2,652272
56796,19.0,652282
56797,19.3,652289
56798,19.7,652292
56799,19.1,652301
56800,19.6,652305
56801,19.4,652311
56802,19.5,652316
56803,19.1,652325
56804,-578.5,653325
56805,12.4,653391
56806,19.2,653399
56807,19.0,653409
56808,19.3,653416
56809,19.7,653419
56810,19.1,653428
56811,19.6,653432
56812,19.4,653438
56813,19.5,653443
56814,19.1,653452
56815,15.8,653489
56816,19.2,653497
56817,18.8,653509
56818,19.3,653516
56819,19.7,653519
56820,19.1,653528
56821,19.6,653532
56822,19.4,653538
56823,19.5,653543
56824,19.1,653552
56825,16.2,653590
56826,19.2,653598
56827,19.0,653608
56828,19.3,653615
56829,19.7,653618
56830,19.1,653627
56831,19.6,653631
56832,19.4,653637
56833,19.5,653642
56834,18.5,653652
56835,16.6,653681
56836,19.2,653689
56837,19.0,653699
56838,19.3,653706
56839,19.7,653709
56840,19.1,653718
56841,19.6,653722
56842,19.4,653728
56843,19.5,653733
56844,19.1,653742
56845,17.8,653764
56846,19.2,653772
56847,19.0,653782
56848,19.3,653789
56849,19.7,653792
56850,19.1,653801
56851,19.6,653805
56852,19.4,653811
56853,19.5,653816
56854,19.1,653825
56855,17.2,653853
56856,19.2,653861
56857,19.0,653871
56858,19.3,653878
56859,19.7,653881
56860,19.1,653890
56861,19.6,653894
56862,19.4,653900
56863,19.5,653905
56864,19.1,653914
56865,16.6,653948
56866,19.2,653956
56867,19.0,653966
56868,19.3,653973
56869,19.7,653976
56870,19.1,653985
56871,19.6,653989
56872,19.4,653995
56873,19.5,654000
56874,19.1,654009
56875,14.4,654060
56876,19.2,654068
56877,19.0,654078
56878,19.3,654085
56879,19.7,654088
56880,19.1,654097
56881,19.6,654101
56882,19.4,654107
56883,19.5,654112
56884,19.1,654121
56885,17.2,654149
56886,19.2,654157
56887,19.0,654167
56888,19.3,654174
56889,19.7,654177
56890,19.1,654186
56891,19.6,654190
56892,19.4,654196
56893,19.5,654201
56894,19.1,654210
56895,13.4,654261
56896,19.0,654271
56897,19.0,654281
56898,19.3,654288
56899,19.7,654291
56900,18.9,654302
56901,19.6,654306
56902,19.4,654312
56903,19.5,654317
56904,19.1,654326
56905,17.6,654350
56906,19.2,654358
56907,19.0,654368
56908,19.3,654375
56909,19.7,654378
56910,19.1,654387
56911,19.6,654391
56912,19.4,654397
56913,19.5,654402
56914,19.1,654411
56915,16.2,654444
56916,19.2,654452
56917,19.0,654462
56918,19.3,654469
56919,19.7,654472
56920,19.1,654481
56921,19.6,654485
56922,19.4,654491
56923,19.5,654496
56924,19.1,654505
56925,17.4,654531
56926,19.2,654539
56927,19.0,654549
56928,19.3,654556
56929,19.7,654559
56930,19.1,654568
56931,19.6,654572
56932,19.4,654578
56933,19.5,654583
56934,19.1,654592
56935,16.0,654617
56936,19.2,654625
56937,19.0,654635
56938,19.3,654642
56939,19.7,654645
56940,19.1,654654
56941,19.6,654658
56942,19.4,654664
56943,19.5,654669
56944,19.1,654678
56945,15.4,654719
56946,19.2,654727
56947,19.0,654737
56948,19.3,654744
56949,19.7,654747
56950,19.1,654756
56951,19.6,654760
56952,19.4,654766
56953,19.5,654771
56954,19.1,654780
56955,16.0,654815
56956,19.2,654823
56957,19.0,654833
56958,19.3,654840
